Iterations	Fitness (Avergage from 30 samples)
1491	314,568788855788
1492	314,568787200361
1493	314,527411851
1494	314,52739807327
1495	314,422902710798
1496	314,422902710798
1497	314,422902710798
1498	314,422902710798
1499	314,422901464087
1500	314,422897189102
1501	314,422893817403
1502	314,422891150949
1503	314,421103573838
1504	314,421101895789
1505	314,420688079478
1506	314,420687017192
1507	314,393710139545
1508	314,393709464461
1509	314,393708925753
1510	314,393708495656
1511	314,393708152136
1512	314,393707877675
1513	314,393707658335
1514	314,362716981863
1515	314,362716841695
1516	314,362716729621
1517	314,3596500818
1518	314,311490921135
1519	314,310777081443
1520	314,241376993666
1521	314,241376956994
1522	314,24137692766
1523	314,241376904196
1524	314,241130889677
1525	314,241130874662
1526	314,241130862651
1527	314,241130853043
1528	314,241130845356
1529	314,241130839207
1530	314,241130834288
1531	314,241130830353
1532	314,241130827205
1533	314,241130824687
1534	314,241130822672
1535	314,24113082106
1536	314,241130819771
1537	314,241130818739
1538	314,241130817914
1539	314,241130817254
1540	314,241129087922
1541	314,2411290875
1542	314,241129087161
1543	314,241129086891
1544	314,241129086675
1545	314,241094951502
1546	314,241094951364
1547	314,241094951253
1548	314,241094951164
1549	314,241094951094
1550	314,241094094178
1551	314,241094094133
1552	314,241094094097
1553	314,241094094068
1554	314,241094094045
1555	314,241094094026
1556	314,241094094011
1557	314,241094093999
1558	314,240540829187
1559	314,24054082918
1560	314,240540829174
1561	314,240540753008
1562	314,240540753005
1563	314,240540753001
1564	314,240540752999
1565	314,240540752997
1566	314,240540752995
1567	314,240540752994
1568	314,240540752993
1569	314,240540752992
1570	314,240540752992
1571	314,240540752991
1572	314,240540752991
1573	314,240448567668
1574	314,240448567667
1575	314,240448567667
1576	314,240448567667
1577	314,240448567667
1578	314,240448567667
1579	314,240448567667
1580	314,240448567667
1581	314,240448567667
1582	314,240448567667
1583	314,240448567666
1584	314,240448567666
1585	314,240448567666
1586	313,919987447839
1587	313,756954075044
1588	313,756954075044
1589	313,756954075044
1590	313,756954075044
1591	313,756954075044
1592	313,756954075044
1593	313,756954075044
1594	313,756954075044
1595	313,756954075044
1596	313,756954075044
1597	313,756954075044
1598	313,756954075044
1599	313,659982457267
1600	313,659982457267
1601	313,659700400764
1602	313,659700400764
1603	313,659700400764
1604	313,659700400764
1605	313,659700400764
1606	313,659700400764
1607	313,659700400764
1608	313,659700400764
1609	313,637961160092
1610	313,637961160092
1611	313,637961160092
1612	313,637961160092
1613	313,637961160092
1614	313,637961160092
1615	313,637955711713
1616	313,636214124438
1617	313,636214124438
1618	313,636214124438
1619	313,636214124438
1620	313,636214124438
1621	313,636214124438
1622	313,635619025191
1623	313,63480147451
1624	313,634490234679
1625	313,634460455046
1626	313,634460455046
1627	313,634460455046
1628	313,634460455046
1629	313,634420622251
1630	313,634420622251
1631	313,634420622251
1632	313,633754648118
1633	313,633013323821
1634	313,632478193398
1635	313,632087189761
1636	313,631798142872
1637	313,631582114396
1638	313,631419027748
1639	313,631294790633
1640	313,614372398952
1641	313,614298631756
1642	313,614241252201
1643	313,588895637611
1644	313,588860420882
1645	313,588832675947
1646	313,588810754212
1647	313,588793392324
1648	313,588779615135
1649	313,588768665269
1650	313,588759951385
1651	313,588753009723
1652	313,588747475238
1653	313,558176710492
1654	313,55817318579
1655	313,558170370968
1656	313,558168122272
1657	313,558166325339
1658	313,558164889087
1659	313,558163740915
1660	313,557851502004
1661	313,557850767938
1662	313,557850180902
1663	313,557849711412
1664	313,557849335909
1665	313,557849035564
1666	313,557848795324
1667	313,557848603156
1668	313,557848449436
1669	313,55784832647
1670	313,557848228103
1671	313,557564678782
1672	313,557564615833
1673	313,557564565475
1674	313,55756452519
1675	313,557564492963
1676	313,557564467181
1677	313,557564446556
1678	313,557564430056
1679	313,555332392357
1680	313,555332381798
1681	313,55533237335
1682	313,555332366592
1683	313,54072563705
1684	313,540725632725
1685	313,540725629265
1686	313,540725626497
1687	313,540725624282
1688	313,540725622511
1689	313,540725621093
1690	313,54072561996
1691	313,540725619053
1692	313,540725618327
1693	313,540725617746
1694	313,540725617282
1695	313,54072561691
1696	313,540725616613
1697	313,540725616375
1698	313,540725616185
1699	313,540725616033
1700	313,540725615911
1701	313,540725615814
1702	313,540725615736
1703	313,540725615674
1704	313,540725615624
1705	313,540725615584
1706	313,540725615552
1707	313,540725615527
1708	313,540725615506
1709	313,533628432577
1710	313,533628432564
1711	313,533628432554
1712	313,533628432546
1713	313,533628432539
1714	313,533628432533
1715	313,533628432529
1716	313,533628432526
1717	313,533628432523
1718	313,533628432521
1719	313,533628432519
1720	313,533628432518
1721	313,533628432517
1722	313,533628432516
1723	313,533628432515
1724	313,533628432514
1725	313,533628432514
1726	313,533628432514
1727	313,533628432513
1728	313,533628432513
1729	313,533628432513
1730	313,533628432513
1731	313,533628432513
1732	313,533628432512
1733	313,533628432512
1734	313,533628432512
1735	313,533628432512
1736	313,533628432512
1737	313,533628432512
1738	313,533628432512
1739	313,505023851915
1740	313,505023851915
1741	313,505023851915
1742	313,488117655999
1743	313,488117655999
1744	313,488117655999
1745	313,482680646744
1746	313,482680646744
1747	313,482680646744
1748	313,482680646744
1749	313,482680646744
1750	313,482680646744
1751	313,482680646744
1752	313,482680646744
1753	313,482680646744
1754	313,482680646744
1755	313,482680646744
1756	313,482487767984
1757	313,481942503302
1758	313,481942503302
1759	313,477791639758
1760	313,477791639758
1761	313,477791639758
1762	313,477791639758
1763	313,477791639758
1764	313,477791639758
1765	313,477791639758
1766	313,476764707795
1767	313,476764707795
1768	313,476764707795
1769	313,476764707795
1770	313,476764707795
1771	313,476764707795
1772	313,475749184212
1773	313,472728887239
1774	313,472728887239
1775	313,47044132061
1776	313,47044132061
1777	313,47044132061
1778	313,469558946161
1779	313,469042274859
1780	313,465917873101
1781	313,465731841353
1782	313,465637351889
1783	313,464805042783
1784	313,464805042783
1785	313,463754821297
1786	313,463754821297
1787	313,463754821297
1788	313,46284282615
1789	313,46284282615
1790	313,46284282615
1791	313,46284282615
1792	313,46284282615
1793	313,46284282615
1794	313,46231654893
1795	313,46231654893
1796	313,46097637556
1797	313,46097637556
1798	313,46097637556
1799	313,46097637556
1800	313,46097637556
1801	313,46097637556
1802	313,46097637556
1803	313,460873798359
1804	313,460873798359
1805	313,460842052045
1806	313,460842052045
1807	313,460614671925
1808	313,459212895918
1809	313,457993832637
1810	313,457753593564
1811	313,457753593564
1812	313,457291631467
1813	313,456746001847
1814	313,456746001847
1815	313,456746001847
1816	313,456746001847
1817	313,4564354024
1818	313,456063935028
1819	313,455771371784
1820	313,455540274403
1821	313,455357287768
1822	313,455212109485
1823	313,455096742228
1824	313,455004944816
1825	313,45493182466
1826	313,454873531952
1827	313,454827027992
1828	313,454528454609
1829	313,454498812095
1830	313,454475132227
1831	313,454456210187
1832	313,454441086541
1833	313,454428996577
1834	313,454419330335
1835	313,454411601008
1836	313,454405419894
1837	313,454400476504
1838	313,454396522754
1839	313,454068076654
1840	313,45406554714
1841	313,454063523781
1842	313,454061905255
1843	313,454060610537
1844	313,454059574829
1845	313,454058746305
1846	313,454058083512
1847	313,454057553296
1848	313,454054928989
1849	313,454054589667
1850	313,454051484954
1851	313,454051267795
1852	313,454051094068
1853	313,454050955089
1854	313,454050843906
1855	313,45405075496
1856	313,454050683803
1857	313,454050626879
1858	313,454050581339
1859	313,454050544907
1860	313,454050515762
1861	313,454050492445
1862	313,454050473792
1863	313,45405045887
1864	313,454050446932
1865	313,454050437382
1866	313,454050429742
1867	313,454050423629
1868	313,45405041874
1869	313,454050414828
1870	313,454050411698
1871	313,452794113541
1872	313,452794111538
1873	313,451257476588
1874	313,451257475307
1875	313,451257474281
1876	313,451257473461
1877	313,451257472805
1878	313,451017641206
1879	313,451017640786
1880	313,45101764045
1881	313,451017640182
1882	313,450987815864
1883	313,450962829763
1884	313,450962829626
1885	313,450962829516
1886	313,450748018113
1887	313,450748018042
1888	313,450748017986
1889	313,450748017941
1890	313,450748017905
1891	313,450331577561
1892	313,44937739697
1893	313,449341898981
1894	313,449147534438
1895	313,449147534426
1896	313,449147534417
1897	313,44904756471
1898	313,448895793215
1899	313,448825093289
1900	313,448800985484
1901	313,448800985481
1902	313,448632309695
1903	313,448632309693
1904	313,448380870306
1905	313,448315859896
1906	313,448279345461
1907	313,448260048371
1908	313,44824956863
1909	313,448246353567
1910	313,448143615302
1911	313,44812996822
1912	313,448122359547
1913	313,448113251639
1914	313,448111451174
1915	313,448110883887
1916	313,448110883887
1917	313,448110883887
1918	313,448100923957
1919	313,448070418254
1920	313,448046744094
1921	313,448028272243
1922	313,448013793956
1923	313,448002402816
1924	313,447993412459
1925	313,44798629861
1926	313,447980657731
1927	313,447976177156
1928	313,447972613259
1929	313,447969775301
1930	313,447944209481
1931	313,447942405316
1932	313,447940965434
1933	313,447939815736
1934	313,447938166441
1935	313,44793743267
1936	313,447936581139
1937	313,447936112359
1938	313,44793459197
1939	313,447934292292
1940	313,447934052647
1941	313,447933277003
1942	313,447932152909
1943	313,447931570385
1944	313,447931307087
1945	313,447931226188
1946	313,447931163441
1947	313,447929605646
1948	313,447929565494
1949	313,447927167953
1950	313,447925350095
1951	313,447920392337
1952	313,447911777075
1953	313,447905544745
1954	313,447893323235
1955	313,447889942689
1956	313,447887411235
1957	313,447885496782
1958	313,447883790996
1959	313,447878276553
1960	313,447864078351
1961	313,447853548002
1962	313,447845653781
1963	313,447839677644
1964	313,447835113848
1965	313,447831601764
1966	313,447828881026
1967	313,447826761351
1968	313,447825102036
1969	313,447823797897
1970	313,447822769506
1971	313,447821956341
1972	313,447821311921
1973	313,447820800296
1974	313,447820393499
1975	313,447820069663
1976	313,44781981162
1977	313,447819605842
1978	313,447819441639
1979	313,447819310546
1980	313,447819205843
1981	313,447819122191
1982	313,44781905534
1983	313,447819001904
1984	313,447818959184
1985	313,447818925027
1986	313,447818897713
1987	313,447818875869
1988	313,447818858399
1989	313,447818844426
1990	313,447818833249
1991	313,447818824309
1992	313,447818817158
1993	313,447818811438
1994	313,447818806862
1995	313,447818803202
1996	313,447818800273
1997	313,447818797931
1998	313,447818796057
1999	313,447818794558
2000	313,447818793358
2001	313,447818792399
2002	313,447818791631
2003	313,447818791017
2004	313,447818790526
2005	313,447818790133
2006	313,447818789819
2007	313,447818789567
2008	313,447818789366
2009	313,447818789205
2010	313,447818789076
2011	313,447818788973
2012	313,447818788891
2013	313,447818788825
2014	313,447818788772
2015	313,44781878873
2016	313,447818788696
2017	313,447818788669
2018	313,447818788648
2019	313,44781878863
2020	313,447818788617
2021	313,447818788606
2022	313,447818788597
2023	313,44781878859
2024	313,447818788584
2025	313,447818788579
2026	313,447818788576
2027	313,447818788573
2028	313,447818788571
2029	313,447818788569
2030	313,447818788567
2031	313,447818788566
2032	313,447818788565
2033	313,447818788564
2034	313,447818788564
2035	313,447818788563
2036	313,447818788563
2037	313,447818788562
2038	313,447818788562
2039	313,447818788562
2040	313,447818788562
2041	313,447818788562
2042	313,447818788562
2043	313,447818788562
2044	313,447818788561
2045	313,447818788561
2046	313,447818788561
2047	313,447818788561
2048	313,447818788561
2049	313,447818788561
2050	313,447818788561
2051	313,447818780192
2052	313,447818780192
2053	313,447818780192
2054	313,447818780192
2055	313,447818780192
2056	313,447818780192
2057	313,447818780192
2058	313,447818780192
2059	313,447818780192
2060	313,447818780192
2061	313,447818776977
2062	313,447818776977
2063	313,447818776977
2064	313,447818776977
2065	313,447818776977
2066	313,447818776977
2067	313,447818773726
2068	313,447818773726
2069	313,447818773277
2070	313,447818773277
2071	313,447818773277
2072	313,447818773277
2073	313,447818773258
2074	313,447818773258
2075	313,447818773258
2076	313,447818773258
2077	313,447818773258
2078	313,447818772985
2079	313,447818772985
2080	313,447818772985
2081	313,447818772985
2082	313,447818772985
2083	313,447818772946
2084	313,447818772946
2085	313,447818772946
2086	313,447818772946
2087	313,447818772946
2088	313,447818772892
2089	313,447818772892
2090	313,447818772892
2091	313,447818772892
2092	313,447818772892
2093	313,447818772892
2094	313,447818772892
2095	313,447818772892
2096	313,447818772892
2097	313,447818772892
2098	313,447818772892
2099	313,447818772892
2100	313,44781877288
2101	313,44781877288
2102	313,44781877276
2103	313,44781877276
2104	313,44781877276
